visualization,record_id,label,x,y,source_text,interpretation_use
Isomap_2D_numeric_reference,7,setosa,4.93987002326926,-0.14990686989937532,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,8,setosa,3.517952668946076,-0.028484900636758684,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,9,setosa,4.242903351367682,-0.09580617316414443,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,10,setosa,6.01071048030871,-0.19005689394493858,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,11,setosa,5.0326837942467835,-0.1278539967208913,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,12,setosa,4.05749439280657,-0.06886209386876854,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,13,setosa,3.806232709705333,0.005759356718016101,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,14,setosa,7.011566000305685,-0.2261699870564494,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,15,setosa,7.750251095153477,-0.258037094733651,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,16,setosa,6.550282547835574,-0.21288161402196276,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,17,setosa,5.235341325632847,-0.1589224376394829,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,18,setosa,6.443395001093161,-0.20063548171529386,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,19,setosa,6.096499283419006,-0.19529309868367656,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,20,setosa,5.295089898643836,-0.12839779151736197,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,21,setosa,5.834125834929058,-0.18550229195195153,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,22,setosa,5.315622767703977,-0.13222549307280024,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,23,setosa,5.117072747580591,-0.12629531730173418,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,24,setosa,5.1757646817544725,-0.11796313512548376,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,25,setosa,4.090325716918956,-0.06936881992277266,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,26,setosa,5.191672674808958,-0.14313333747271145,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,27,setosa,5.22188986532163,-0.1558713278080194,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,28,setosa,5.029998925844685,-0.14724416993367306,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,29,setosa,4.307121622125266,-0.06030356689911915,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,30,setosa,4.112954750413067,-0.09941948105864118,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,31,setosa,5.352371819602655,-0.12224106187668621,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,32,setosa,6.834693367662858,-0.21994809709700788,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,33,setosa,7.2876924006966375,-0.24112213247227818,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,34,setosa,4.132754381379682,-0.1117137479840627,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,35,setosa,4.444941609377094,-0.12651274238837742,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,36,setosa,5.423533911991323,-0.12517806443192073,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,37,setosa,5.552218624492741,-0.16358802829364327,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,38,setosa,3.7373386836067586,-0.030040743630883077,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,39,setosa,4.968772030314296,-0.1510556956019173,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,40,setosa,5.225199340175117,-0.16011989162842044,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,41,setosa,2.1654561372675554,-0.013071036051552883,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,42,setosa,4.183818983278118,-0.03527796969514223,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,43,setosa,5.54124132217487,-0.15923109344939754,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,44,setosa,6.151790361843785,-0.1948416753346163,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,45,setosa,3.832727105044024,-0.09666132524289742,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,46,setosa,6.18291762284344,-0.19668163572062325,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,47,setosa,4.290188187161453,-0.07113810421246722,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,48,setosa,5.892231924446662,-0.18704652845998432,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,49,setosa,4.702872356538669,-0.1392105176485284,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,50,versicolor,-2.8673735881675033,-0.9065047589652108,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,51,versicolor,-2.662452793106347,-0.6017695748570352,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,52,versicolor,-2.772323836872225,-0.9897653402800393,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,53,versicolor,-0.36365915275806004,0.8989754845833186,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,54,versicolor,-2.267237304999593,0.028120089044152627,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,55,versicolor,-1.3921997475914223,0.24205716158949184,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,56,versicolor,-2.9630897421638345,-0.44761442423387837,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,57,versicolor,0.6123603938052965,0.08357230907534183,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,58,versicolor,-2.1818975939601395,-0.41378563878467634,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,59,versicolor,-0.9116464657248625,0.6866467992901159,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,60,versicolor,0.30839954839876693,1.016828955520305,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,61,versicolor,-1.9082813789537094,0.1579996791164177,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,62,versicolor,-0.6471966352971018,1.4080478393437355,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,63,versicolor,-2.020768703587642,0.14927234711439122,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,64,versicolor,-1.3692388470678467,0.4692305299189641,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,65,versicolor,-2.509083989017207,-0.7933642515546324,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,66,versicolor,-1.792022284360033,0.3929651682044323,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,67,versicolor,-0.9850611356034586,0.0024852120342120252,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,68,versicolor,-1.425484032804023,1.236340112642582,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,69,versicolor,-0.42342763494203545,-0.03421956394729975,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,70,versicolor,-2.78402133698725,0.38916432444469756,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,71,versicolor,-1.4774927962429587,-0.2793765396964045,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,72,versicolor,-1.9755052432119364,1.0008015644150225,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,73,versicolor,-1.8190302131210276,0.04889981117338677,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,74,versicolor,-1.9243624747567978,-0.458033299686145,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,75,versicolor,-2.2768258981964027,-0.6681497939884987,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,76,versicolor,-2.47505382559191,-0.20035090500663114,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,77,versicolor,-2.972305070267942,-0.6235132968229968,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,78,versicolor,-1.9031125269701092,0.12608787005445043,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,79,versicolor,-0.6320452087047944,-0.1244382416096045,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,80,versicolor,-0.16149114249612206,0.08334264633274466,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,81,versicolor,-0.12352219962617217,0.08118235110088808,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,82,versicolor,-1.02431041523816,-0.18375107935272386,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,83,versicolor,-2.5815353804957506,1.246564946012079,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,84,versicolor,-1.8313638216492656,0.5813264577179746,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,85,versicolor,-2.818326021978499,-0.08342221059147845,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,86,versicolor,-2.5972386620246106,-0.8436957000039458,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,87,versicolor,-1.3279825662574967,1.2259927082850164,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,88,versicolor,-1.6620576732384742,0.3793242198984501,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,89,versicolor,-0.47784145289277524,0.2011453045641391,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,90,versicolor,-0.7785800289231755,0.20904385657823568,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,91,versicolor,-2.0710185803178462,-0.025169993382383488,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,92,versicolor,-0.7890869631108797,-0.09593980618606952,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,93,versicolor,0.5649027087480958,0.0677925200211651,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,94,versicolor,-1.086034045427949,0.21043511686630406,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,95,versicolor,-1.657883954167985,0.37898893242098164,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,96,versicolor,-1.4564826297556976,0.25222407338811603,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,97,versicolor,-1.7781229963657974,-0.2709286563597141,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,98,versicolor,0.2890986714704875,0.256848395062453,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,99,versicolor,-1.2502122402360123,0.27959430954347364,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,100,virginica,-4.577555635017839,-0.4382091748240433,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,101,virginica,-2.7935303538469123,1.7410422021089207,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,102,virginica,-4.131760860889112,-0.6282937907714877,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,103,virginica,-3.0408098212747343,0.054933823525286155,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,104,virginica,-3.8901035196445664,0.25427743555434434,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,105,virginica,-4.451827257687995,-1.2017763774960086,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,106,virginica,-1.0446257665044303,2.010324498979749,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,107,virginica,-3.84978931783977,-1.4142935534379155,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,108,virginica,-2.7448306936914473,0.9507375057187899,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,109,virginica,-5.186726464871376,-0.5217689495619834,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,110,virginica,-3.654571350744475,-0.2557591641675463,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,111,virginica,-2.9418239074130264,0.7404750303323843,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,112,virginica,-3.896897548551662,-0.2584150379997142,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,113,virginica,-2.2639457969528642,1.6346897756160306,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,114,virginica,-3.555400886606687,1.4650064674826626,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,115,virginica,-4.050701333370703,-0.25343330156217697,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,116,virginica,-3.3869232159701586,-0.22203123751582454,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,117,virginica,-5.527473937825021,-1.3441639020320977,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,118,virginica,-4.8353729893612565,-1.7239961234615788,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,119,virginica,-1.1751497495383556,1.3477590230837218,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,120,virginica,-4.565154770368241,-0.13512649237288926,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,121,virginica,-2.9516330706061473,1.5750845963638054,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,122,virginica,-4.4081464144422515,-1.6570461001663674,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,123,virginica,-2.644714755628733,0.8145989888047241,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,124,virginica,-4.142759694101861,-0.5542542054655664,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,125,virginica,-3.9431533036452646,-1.3491427384464167,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,126,virginica,-2.8256005751074316,1.095208960452733,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,127,virginica,-2.5118865718617585,0.33639548211822135,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,128,virginica,-3.356769404463426,0.5471220936066856,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,129,virginica,-3.394190239440871,-1.4932584541239806,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,130,virginica,-4.043363692964679,-1.365310657888106,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,131,virginica,-5.492054822077112,-1.9452876823625624,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,132,virginica,-3.4494688558560225,0.5614155472971875,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,133,virginica,-2.390600286885665,0.6752932384701748,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,134,virginica,-2.420617661963734,1.3046410733734761,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,135,virginica,-4.708513463061993,-0.9838145313113051,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,136,virginica,-4.550652600519584,-0.4222434576944779,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,137,virginica,-3.510201465424538,-0.1854012244512185,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,138,virginica,-2.3747267099857345,0.3499336674355556,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,139,virginica,-4.159222250703549,-0.35014919059451427,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,140,virginica,-4.287432271254064,0.13948571942331167,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,141,virginica,-4.257858452027961,-0.259831201988277,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,142,virginica,-2.7935303538469123,1.7410422021089218,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,143,virginica,-4.563381892009409,-0.04179365356033403,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,144,virginica,-4.694265489277852,-0.015784716764849282,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,145,virginica,-3.9282929526962165,-0.15818257110345854,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,146,virginica,-2.440307765911615,0.9297945973911939,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,147,virginica,-3.481446992190241,-0.11485532039507039,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,148,virginica,-4.543333332007546,-0.3552810585848438,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
Isomap_2D_numeric_reference,149,virginica,-2.4620177276618684,0.3370331920353528,built-in numeric reference dataset used for manifold methodology,Reference visualization for local neighborhood geometry; useful but not production preprocessing.
